Order Date,Title,Category,ASIN/ISBN,UNSPSC Code,Website,Release Date,Condition,Seller,Seller Credentials,List Price Per Unit,Purchase Price Per Unit,Quantity,Purchase Order Number,PO Line Number,Shipment Date,Shipping Address Zip,Order Status,Item Subtotal,Item Subtotal Tax,Item Total,Tax Exemption Applied,Tax Exemption Type,Exemption Opt-Out,Buyer Name,Currency,Group Name
6/14/2021,"365 by Whole Foods Market, Cherries Maraschino Jarred, 13.5 Ounce",FRUIT_SNACK,B08JSYN1WT,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,6/15/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
6/14/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.79 ,1,,,6/15/2021,20906-2134,Shipped,$2.79 ,$0.00 ,$2.79 ,,,,PSF,USD,
6/14/2021,"365 by Whole Foods Market, Milk Condensed Sweetened Organic, 14 Ounce",DAIRY_BASED_DRINK,B074VDQFH5,50000000,Amazon.com,,new,Whole Foods Market,,$3.49 ,$3.49 ,2,,,6/15/2021,20906-2134,Shipped,$6.98 ,$0.00 ,$6.98 ,,,,PSF,USD,
6/14/2021,"365 by Whole Foods Market, Real Dairy Whipped Cream, 7 Ounce",DAIRY_BASED_CREAM,B074H7NP9V,50000000,Amazon.com,,new,Whole Foods Market,,$3.99 ,$3.69 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
6/14/2021,"Middle East Bakery Inc, Bread Pita Whole Wheat Small Organic, 17 Ounce",BREAD,B0785WVP1K,50181900,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.19 ,1,,,6/15/2021,20906-2134,Shipped,$3.19 ,$0.00 ,$3.19 ,,,,PSF,USD,
6/14/2021,"365 by Whole Foods Market, Pineapple Slices, 20 Ounce",DAIRY_BASED_CHEESE,B074H81MJC,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$1.69 ,2,,,6/15/2021,20906-2134,Shipped,$3.38 ,$0.00 ,$3.38 ,,,,PSF,USD,
6/14/2021,"365 by Whole Foods Market, Organic 50/50 Blend Salad Clamshell",VEGETABLE,B07JLK3Y11,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,6/15/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
6/14/2021,"365 by Whole Foods Market, Organic 100% Juice Not From Concentrate, Lime, 10 Fl Oz",JUICE_AND_JUICE_DRINK,B074H8KLVL,50202300,Amazon.com,,new,Whole Foods Market,,$3.29 ,$3.29 ,1,,,6/15/2021,20906-2134,Shipped,$3.29 ,$0.00 ,$3.29 ,,,,PSF,USD,
6/14/2021,"Fleischmann's, Active Dry Yeast, 4 oz",LEAVENING_AGENT,B0014E6IEI,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$6.99 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
6/14/2021,Blue Panda Rocket Ship Pinata for Space Birthday Party Supplies (16.5 x 12.5 x 3 In),PINATA,B07J66YQKK,52101500,Amazon.com,,new,Juvo+,,$0.00 ,$18.99 ,1,,,6/18/2021,20906-2134,Shipped,$18.99 ,$1.14 ,$20.13 ,FALSE,,FALSE,PSF,USD,
6/15/2021,"Belvita Mini Breakfast Biscuit Bites, Chocolate 52.8 Ounce (Pack of 6)",COOKIE,B00O79TI76,50000000,Amazon.com,,new,Amazon.com,,$0.00 ,$15.49 ,1,,,6/21/2021,20906-2134,Shipped,$15.49 ,$0.00 ,$15.49 ,,,,PSF,USD,
6/18/2021,"Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Olive",AMAZON_TABLET,B08F6L6HVP,43211509,Amazon.com,,new,Amazon.com,,$149.99 ,$149.99 ,1,,,6/19/2021,20906-2134,Shipped,$149.99 ,$4.80 ,$154.79 ,FALSE,,FALSE,PSF,USD,
6/18/2021,SanDisk Ultra SDSQUNS-128G-GN6MN 128GB 80MB/s UHS-I Class 10 microSDXC Card,FLASH_MEMORY,B07HHD7C7T,43202005,Amazon.com,,new,CWP Online,,$19.95 ,$14.99 ,1,,,6/20/2021,20906-2134,Shipped,$14.99 ,$0.90 ,$15.89 ,FALSE,,FALSE,PSF,USD,
6/18/2021,"Fintie Silicone Case for All-New Fire HD 10 and Fire HD 10 Plus Tablet (Only Compatible with 11th Generation 2021 Release) - [Honey Comb] Kids Friendly Light Weight Shock Proof Back Cover, Sage Green",PORTABLE_ELECTRONIC_DEVICE_COVER,B0943MN61N,43211620,Amazon.com,,new,Fintie,,$0.00 ,$17.99 ,1,,,6/18/2021,20906-2134,Shipped,$17.99 ,$1.08 ,$19.07 ,FALSE,,FALSE,PSF,USD,
6/18/2021,"(3 Pack) Supershieldz Designed for All-New Fire HD 10 / Fire HD 10 Plus Tablet 10.1 inch (11th Generation, 2021 Release) Screen Protector, Anti Glare and Anti Fingerprint (Matte) Shield",SCREEN_PROTECTOR,B093R9YW88,43211621,Amazon.com,,new,Supershieldz,,$0.00 ,$9.99 ,1,,,6/19/2021,20906-2134,Shipped,$9.99 ,$0.60 ,$10.59 ,FALSE,,FALSE,PSF,USD,
6/18/2021,Souke Sports Men's Workout Running Shorts Quick Dry Athletic Performance Shorts Black Liner Zip Pockets,SHORTS,B07P6GPSVS,53100000,Amazon.com,,new,sunnydaily,,$0.00 ,$23.99 ,1,,,6/18/2021,20906-2134,Shipped,$23.99 ,$1.30 ,$25.29 ,FALSE,,FALSE,PSF,USD,
6/21/2021,"Transformers Toys Generations War for Cybertron: Earthrise Deluxe WFC-E20 Smokescreen Action Figure - Kids Ages 8 and Up, 5.5-inch",TOY_FIGURE,B083VM9NH5,60141000,Amazon.com,,new,Toy Planet,,$19.99 ,$25.81 ,1,,,6/26/2021,20906-2134,Shipped,$25.81 ,$1.55 ,$27.36 ,FALSE,,FALSE,PSF,USD,
6/21/2021,"Franco Kids Bedding Throw, 46 in x 60 in, Disney Princess",BLANKET,B07KK85VHQ,52121508,Amazon.com,,new,Amazon.com,,$19.99 ,$19.99 ,1,,,6/26/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
6/21/2021,"LOL Surprise Car Pool Coupe with Exclusive Doll, Surprise Pool, and Dance Floor - Toy Car Playset with Black Light Headlight and Play Set Accessories - Great Birthday Gift for Kids Ages 6-8 Years",TOY_FIGURE,B07XSPCBVR,60141000,Amazon.com,,new,Amazon.com,,$30.99 ,$24.93 ,1,,,6/22/2021,20906-2134,Shipped,$24.93 ,$1.50 ,$26.43 ,FALSE,,FALSE,PSF,USD,
6/21/2021,Hot Wheels Monster Trucks Stunt Tire Play Set,NON_RIDING_TOY_VEHICLE,B08J95K3KC,60141000,Amazon.com,,new,Amazon.com,,$19.99 ,$19.99 ,1,,,6/26/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
6/22/2021,"Fintie Silicone Case for All-New Fire HD 10 and Fire HD 10 Plus Tablet (Only Compatible with 11th Generation 2021 Release) - [Honey Comb] Kids Friendly Light Weight Shock Proof Back Cover, Navy",PORTABLE_ELECTRONIC_DEVICE_COVER,B08YYRMLFW,43211620,Amazon.com,,new,Fintie,,$0.00 ,$20.99 ,1,,,6/23/2021,20906-2134,Shipped,$20.99 ,$1.26 ,$22.25 ,FALSE,,FALSE,PSF,USD,
6/22/2021,Silicon Power 128GB Micro SD Card U3 SDXC microsdxc High Speed MicroSD Memory Card with Adapter,FLASH_MEMORY,B07S5QW5V3,43202005,Amazon.com,,new,Silicon Power USA Inc,,$0.00 ,$14.99 ,1,,,6/22/2021,20906-2134,Shipped,$14.99 ,$0.90 ,$15.89 ,FALSE,,FALSE,PSF,USD,
6/22/2021,"Fire HD 10 tablet, 10.1"", 1080p Full HD, 32 GB, latest model (2021 release), Denim",AMAZON_TABLET,B08F5LQCYP,43211509,Amazon.com,,new,Amazon.com,,$149.99 ,$149.99 ,1,,,6/22/2021,20906-2134,Shipped,$149.99 ,$4.80 ,$154.79 ,FALSE,,FALSE,PSF,USD,
6/24/2021,"Pepperidge Farm Goldfish Crackers, Cheddar, 30 Oz Carton",CRACKER,B00IAE6S1I,50181909,Amazon.com,,new,Amazon.com,,$8.99 ,$6.23 ,1,,,7/19/2021,20906-2134,Shipped,$6.23 ,$0.00 ,$6.23 ,,,,PSF,USD,
6/24/2021,"CASCADIAN FARM ORGANIC CHEWY GRANOLA BARS VANILLA CHIP, 1.2 oz, 6 ct (Pack of 6)",SNACK_FOOD_BAR,B002EAQXQO,50221202,Amazon.com,,new,Amazon.com,,$23.94 ,$22.19 ,1,,,7/19/2021,20906-2134,Shipped,$22.19 ,$0.00 ,$22.19 ,,,,PSF,USD,
6/25/2021,LCR® Left Center Right™ Dice Game - Blue Tin,TABLETOP_GAME,B003I64OT6,60141100,Amazon.com,,new,"Trinkets, Etc.",,$11.99 ,$7.75 ,1,,,6/26/2021,20906-2134,Shipped,$7.75 ,$0.47 ,$8.22 ,FALSE,,FALSE,PSF,USD,
6/26/2021,"Transformers Generations Selects WFC-GS23 Deep Cover, War for Cybertron Deluxe Class Collector Figure, 14-cm",TOY_FIGURE,B006UT4OC0,60141000,Amazon.com,,new,Burning Tree Gaming,,$0.00 ,$20.98 ,1,,,6/27/2021,20906-2134,Shipped,$20.98 ,$1.26 ,$22.24 ,FALSE,,FALSE,PSF,USD,
6/26/2021,"FurReal Poopalots Big Wags Interactive Pet Toy, Connectible Leash System, Ages 4 and Up",TOY_FIGURE,B07VXC19LV,60141000,Amazon.com,,new,Amazon.com,,$19.99 ,$15.99 ,1,,,6/27/2021,20906-2134,Shipped,$15.99 ,$0.96 ,$16.95 ,FALSE,,FALSE,PSF,USD,
6/26/2021,"Arteza Watercolor Art Paper Foldable Canvas Pad, 7x8.6 Inches, 20 Sheets, DIY Frame, Acid-Free Heavyweight Paper Pad, 140lb/300 GSM, Art Supplies for Painting & Mixed Media Art",PAINT,B085HC66TF,31211500,Amazon.com,,new,ARTEZA,,$0.00 ,$13.99 ,1,,,6/27/2021,20906-2134,Shipped,$13.99 ,$0.76 ,$14.75 ,FALSE,,FALSE,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Cheddar Mild Sliced, 8 Ounce",DAIRY_BASED_CHEESE,B07VKZ8T9B,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.69 ,1,,,6/27/2021,20906-2134,Shipped,$3.69 ,$0.00 ,$3.69 ,,,,PSF,USD,
6/27/2021,"Sunset, Wild Wonder Cherry Tomatoes, 24 oz",VEGETABLE,B01A6B5MGY,53100000,Amazon.com,,new,Whole Foods Market,,$5.99 ,$6.99 ,1,,,6/27/2021,20906-2134,Shipped,$6.99 ,$0.00 ,$6.99 ,,,,PSF,USD,
6/27/2021,"Zucchini Squash Conventional, 1 Each",VEGETABLE,B0787Z3SS5,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.72 ,1,,,6/27/2021,20906-2134,Shipped,$3.72 ,$0.00 ,$3.72 ,,,,PSF,USD,
6/27/2021,Cheese Provolone BC Charcuterie,DAIRY_BASED_CHEESE,B07FZGG2L5,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.35 ,1,,,6/27/2021,20906-2134,Shipped,$5.35 ,$0.00 ,$5.35 ,,,,PSF,USD,
6/27/2021,"Potato Russet Organic, 80 Ounce Bag",VEGETABLE,B07HKB534Y,53100000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.99 ,1,,,6/27/2021,20906-2134,Shipped,$3.99 ,$0.00 ,$3.99 ,,,,PSF,USD,
6/27/2021,Bell & Evans Chicken Drumsticks,POULTRY,B078F6N7J6,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$22.66 ,1,,,6/27/2021,20906-2134,Shipped,$22.66 ,$0.00 ,$22.66 ,,,,PSF,USD,
6/27/2021,"Mandarins, 3 lbs",FRUIT,B01M2VFYCN,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.99 ,1,,,6/27/2021,20906-2134,Shipped,$5.99 ,$0.00 ,$5.99 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Milk Fat Free Homogenized, 64 Fl Oz",DAIRY_BASED_DRINK,B074V3XLNH,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.29 ,1,,,6/27/2021,20906-2134,Shipped,$2.29 ,$0.00 ,$2.29 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Chip Veggie, 6 Ounce",SNACK_CHIP_AND_CRISP,B074H54QQX,50192100,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,6/27/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
6/27/2021,Applegate Farms Herb Roasted Turkey Breast,POULTRY,B0787ZMJJS,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$5.59 ,1,,,6/27/2021,20906-2134,Shipped,$5.59 ,$0.00 ,$5.59 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Cream Heavy Organic, 16 Fl Oz",DAIRY_BASED_CREAM,B07QF6F984,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.79 ,1,,,6/27/2021,20906-2134,Shipped,$3.79 ,$0.00 ,$3.79 ,,,,PSF,USD,
6/27/2021,"Sunset, Cucumber Mini, 12 Ounce",VEGETABLE,B07BQJV4M3,50400000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.99 ,2,,,6/27/2021,20906-2134,Shipped,$7.98 ,$0.00 ,$7.98 ,,,,PSF,USD,
6/27/2021,"Whole Catch, Wild-Caugh Fish, Alaskan Sockeye Salmon Fillets (2 - 6oz Vacuum Packed Fillets), 12 Ounce (Frozen)",FISH,B074H6M2VK,50000000,Amazon.com,,new,Whole Foods Market,,$10.99 ,$10.99 ,1,,,6/27/2021,20906-2134,Shipped,$10.99 ,$0.00 ,$10.99 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Tuna Albacore In Water No Salt Added, 5 Ounce",FISH,B074H52BGS,50000000,Amazon.com,,new,Whole Foods Market,,$2.29 ,$2.29 ,2,,,6/27/2021,20906-2134,Shipped,$4.58 ,$0.00 ,$4.58 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Eggs Brown Large Grade A, 12 Count",EGG,B074H739XR,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.29 ,1,,,6/27/2021,20906-2134,Shipped,$3.29 ,$0.00 ,$3.29 ,,,,PSF,USD,
6/27/2021,"Deer Park Bottled Spring Water, 16.9 Ounce (24 Bottles)",WATER,B01LXGOJNF,50202310,Amazon.com,,new,Whole Foods Market,,$27.00 ,$5.29 ,1,,,6/27/2021,20906-2134,Shipped,$5.29 ,$0.32 ,$5.61 ,FALSE,,FALSE,PSF,USD,
6/27/2021,"Kettle Brand Potato Chips, Jalapeno Kettle Chips, Sharing Size 13 Oz",SNACK_CHIP_AND_CRISP,B00NWJE9NK,50192100,Amazon.com,,new,Whole Foods Market,,$0.00 ,$3.15 ,1,,,6/27/2021,20906-2134,Shipped,$3.15 ,$0.00 ,$3.15 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Buns Hamburger White 8 Count Organic, 16 Ounce",BREAD,B07FW8TYT1,50181900,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.99 ,1,,,6/27/2021,20906-2134,Shipped,$2.99 ,$0.00 ,$2.99 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Pickles Kosher Sandwich Slices Organic, 16 Fl Oz",PICKLE,B074H6M2VP,50000000,Amazon.com,,new,Whole Foods Market,,$3.69 ,$3.19 ,1,,,6/27/2021,20906-2134,Shipped,$3.19 ,$0.00 ,$3.19 ,,,,PSF,USD,
6/27/2021,Bell & Evans Boneless Skinless Chicken Breast,POULTRY,B0787WTY4C,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$6.89 ,1,,,6/27/2021,20906-2134,Shipped,$6.89 ,$0.00 ,$6.89 ,,,,PSF,USD,
6/27/2021,"365 by Whole Foods Market, Organic Spring Salad Mix, 16 Ounce",VEGETABLE,B08R71FL5D,50000000,Amazon.com,,new,Whole Foods Market,,$0.00 ,$4.99 ,1,,,6/27/2021,20906-2134,Shipped,$4.99 ,$0.00 ,$4.99 ,,,,PSF,USD,
6/27/2021,"Harrisburg Dairies, Half And Half, 32 Fl Oz",DAIRY_BASED_CREAM,B07J1DRT1J,50201700,Amazon.com,,new,Whole Foods Market,,$0.00 ,$2.79 ,1,,,6/27/2021,20906-2134,Shipped,$2.79 ,$0.00 ,$2.79 ,,,,PSF,USD,
6/27/2021,"Marvel Encyclopedia, New Edition",ABIS_BOOK,1465478906,55101500,Amazon.com,2019-04-02T00:00:01,new,Amazon.com,,$40.00 ,$24.00 ,1,,,6/28/2021,20906-2134,Shipped,$24.00 ,$1.44 ,$25.44 ,FALSE,,FALSE,PSF,USD,
6/30/2021,Super Mario Party,PHYSICAL_VIDEO_GAME_SOFTWARE,B07DJY81FP,43230000,Amazon.com,2018-10-05T00:00:01,new,Amazon.com,,$59.99 ,$49.94 ,1,,,6/30/2021,20906-2134,Shipped,$49.94 ,$3.00 ,$52.94 ,FALSE,,FALSE,PSF,USD,
6/30/2021,Nintendo Switch - Animal Crossing: New Horizons Edition - Switch,VIDEO_GAME_CONSOLE,B084DDDNRP,43191601,Amazon.com,2020-03-13T00:00:01,new,Amazon.com,,$299.99 ,$299.99 ,1,,,7/1/2021,20906-2134,Shipped,$299.99 ,$18.00 ,$317.99 ,FALSE,,FALSE,PSF,USD,
7/1/2021,"KINVOCA C25 Joypad for Nintendo Switch/Lite - Wired/Wireless Switch Controller - Replacement for Joycon - Programmable Macros, Turbo, Motion Control & Dual Motors (Blue and Yellow w/Grip)",VIDEO_GAME_CONTROLLER,B08BC7G2B1,43211705,Amazon.com,,new,Airunmi,,$0.00 ,$39.99 ,1,,,7/1/2021,20906-2134,Shipped,$39.99 ,$2.28 ,$42.27 ,FALSE,,FALSE,PSF,USD,
7/1/2021,"Runch 100pcs Latex Balloons, 12inch Multicolor to Celebrate Latex Balloons, Premium Thick Balloons for Birthday/Party/Christmas/Wedding and Holidays",BALLOON,B07PM7M5Z6,60141000,Amazon.com,,new,DDJR Store,,$18.99 ,$9.49 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
7/1/2021,Silicon Power 128GB Micro SD Card U3 SDXC microsdxc High Speed MicroSD Memory Card with Adapter,FLASH_MEMORY,B07S5QW5V3,43202005,Amazon.com,,new,Silicon Power USA Inc,,$0.00 ,$12.99 ,1,,,7/1/2021,20906-2134,Shipped,$12.99 ,$0.78 ,$13.77 ,FALSE,,FALSE,PSF,USD,
7/1/2021,"DYSMIO Lighting 6-inches in diameter Globe -3-1/4-Inch Fitter Opening, Polycarbonate Material, Versatile white color",LAMPSHADE,B01N6SVXO1,39111800,Amazon.com,,new,LightOlight,,$0.00 ,$12.95 ,1,,,7/1/2021,20906-2134,Shipped,$12.95 ,$0.78 ,$13.73 ,FALSE,,FALSE,PSF,USD,
7/3/2021,"[3 Pack] Screen Protector Tempered Glass for Nintendo Switch, iVoler Transparent HD Clear Anti-Scratch Screen Protector Compatible Nintendo Switch",SCREEN_PROTECTOR,B0795GHTBC,43191601,Amazon.com,,new,SMDmall-AMUS,,$0.00 ,$5.95 ,1,,,7/6/2021,20906-2134,Shipped,$5.95 ,$0.36 ,$6.31 ,FALSE,,FALSE,PSF,USD,
7/4/2021,Saucony Men's Multi-Pack Mesh Ventilating Comfort Fit Performance No-Show Socks,SOCKS,B01CUI7ES0,53102402,Amazon.com,,new,Amazon.com,,$13.99 ,$13.99 ,1,,,7/19/2021,20906-2134,Shipped,$13.99 ,$0.80 ,$14.79 ,FALSE,,FALSE,PSF,USD,
7/5/2021,"Pacifica Beauty Perfumed Hair & Body Mist, French Lilac, 6 Fl Oz (1 Count) (B07992CMQT)",PERSONAL_FRAGRANCE,B07992CMQT,53131620,Amazon.com,,new,Amazon.com,,$11.99 ,$11.99 ,1,,,7/19/2021,20906-2134,Shipped,$11.99 ,$0.61 ,$12.60 ,FALSE,,FALSE,PSF,USD,
7/7/2021,"Artist's Choice Makeup Sponge Mini Applicator Wedges, For Foundation, Blush, Eye Shadow, Crisp Edges for Control, Effortless Blending and Smoothing, Sanitary Single-Use Option, Latex Free, Pack of 100",COSMETIC_SPONGE,B00FBRNONW,53131600,Amazon.com,,new,Betty Dain Brands,,$8.49 ,$8.99 ,1,,,7/19/2021,20906-2134,Shipped,$8.99 ,$0.51 ,$9.50 ,FALSE,,FALSE,PSF,USD,
7/7/2021,"ORBIT Gum Freeze Mint Sugar Free Chewing Chewing Gum, 14 pieces, (12 Pack)",CHEWING_GUM,B07K3LLH8C,50161800,Amazon.com,,new,Amazon.com,,$0.00 ,$13.00 ,1,,,7/19/2021,20906-2134,Shipped,$13.00 ,$0.74 ,$13.74 ,FALSE,,FALSE,PSF,USD,
7/7/2021,"Eye Cream to Reduce Puffiness, Lines and Dark Circles, L'Oreal Paris Skincare Dermo-Expertise Eye Defense Eye Cream with Caffeine and Hyaluronic Acid For All Skin Types, 0.5 oz.",SKIN_MOISTURIZER,B00005333I,53131600,Amazon.com,,new,Amazon.com,,$14.29 ,$11.79 ,1,,,7/19/2021,20906-2134,Shipped,$11.79 ,$0.60 ,$12.39 ,FALSE,,FALSE,PSF,USD,
7/10/2021,"PUMA Unisex-Baby Carson 2 Metallic Mesh Hook and Loop Sneaker Black-Gold, 4 Toddler",SHOES,B07F345Q8H,53111600,Amazon.com,,new,Amazon.com,,$35.00 ,$19.99 ,0,,,,20906-2134,,$0.00 ,$0.00 ,$0.00 ,,,,PSF,USD,
7/10/2021,"Wildkin 15 Inch Kids Backpack for Boys & Girls, 600-Denier Polyester Backpack for Kids, Features Padded Back & Adjustable Strap, Perfect Size for School & Travel Backpacks, BPA-free (Robots)",BACKPACK,B004N87L4S,53121603,Amazon.com,,new,Amazon.com,,$29.99 ,$19.99 ,1,,,7/12/2021,20906-2134,Shipped,$19.99 ,$1.20 ,$21.19 ,FALSE,,FALSE,PSF,USD,
7/10/2021,"Bentology Lunch Bag and Box Set for Boys, 9 Pieces Total - Kids Insulated Lunchbox Tote, Bento Box, 5 Containers and Ice Pack - Shark Camo",MEAL_HOLDER,B0749PX71H,52150000,Amazon.com,,new,River Colony Trading,,$0.00 ,$24.99 ,1,,,7/13/2021,20906-2134,Shipped,$24.99 ,$1.50 ,$26.49 ,FALSE,,FALSE,PSF,USD,
7/10/2021,Kids Reusable and Washable Protective Cotton Covers Breathable Seamless with Adjustable Ear Loops and Contoured Design Comfortable Fit for Unisex Children - 5 Pack,SAFETY_MASK,B08JPM5YDB,46182001,Amazon.com,,new,BurwayDirect,,$0.00 ,$8.99 ,1,,,7/13/2021,20906-2134,Shipped,$8.99 ,$0.54 ,$9.53 ,FALSE,,FALSE,PSF,USD,
7/10/2021,"Curad Eye Patches Assorted Colors, 3.2 Ounce",SKIN_TREATMENT_MASK,B01AM5HKQE,53131600,Amazon.com,,new,Home Run USA,,$0.00 ,$11.99 ,1,,,7/11/2021,20906-2134,Shipped,$11.99 ,$0.00 ,$11.99 ,,,,PSF,USD,
7/10/2021,,,B07SX11ZYM,,Amazon.com,,new,topshoesUS,,$0.00 ,$12.99 ,1,,,7/13/2021,20906-2134,Shipped,$12.99 ,$0.78 ,$13.77 ,FALSE,,FALSE,PSF,USD,
7/10/2021,Warner's Women's Cloud 9 Super Soft Wireless Lightly Lined Comfort Bra 1269,BRA,B00GZBG8WW,53100000,Amazon.com,,new,Amazon.com,,$38.00 ,$17.99 ,1,,,7/13/2021,20906-2134,Shipped,$17.99 ,$1.08 ,$19.07 ,FALSE,,FALSE,PSF,USD,
7/10/2021,"Bentology Lunch Bag and Box Set for Girls - Includes Insulated Bag, Bento Box, 5 Containers and Ice Pack - Kitty",MEAL_HOLDER,B01HHAW9HW,52150000,Amazon.com,,new,River Colony Trading,,$26.99 ,$21.99 ,1,,,7/11/2021,20906-2134,Shipped,$21.99 ,$1.32 ,$23.31 ,FALSE,,FALSE,PSF,USD,
7/10/2021,,,B081C721C1,,Amazon.com,,new,BAYUFS,,$0.00 ,$18.27 ,1,,,7/11/2021,20906-2134,Shipped,$18.27 ,$1.10 ,$19.37 ,FALSE,,FALSE,PSF,USD,
7/11/2021,"8 Pack 4 Inch Self Watering Plastic Planter with Inner Pot White Flower Plant Pot,Modern Decorative Flower Pot for All House Plants,Flowers,Herbs,African Violets",PLANTER,B08GFNVKWC,56000000,Amazon.com,,new,OJYUDD,,$0.00 ,$8.99 ,1,,,7/11/2021,20906-2134,Shipped,$8.99 ,$0.54 ,$9.53 ,FALSE,,FALSE,PSF,USD,
7/11/2021,"Herb Garden Seeds for Planting - 10 Culinary Herb Seed Packets Kit, Non GMO Heirloom Seeds, Plant Markers, Wood Gift Box - Home Gardening Gifts for Gardeners",PLANT_SEED,B07PDHR3ZT,53100000,Amazon.com,,new,Garden Republic,,$0.00 ,$16.99 ,1,,,7/11/2021,20906-2134,Shipped,$16.99 ,$0.76 ,$17.75 ,FALSE,,FALSE,PSF,USD,
7/11/2021,"Mhonniwa Succulent Tools Set 17 Pieces Mini Garden Hand Tools for Garden Plant Care, Green",GARDEN_TOOL_SET,B091SWPG9R,27110000,Amazon.com,,new,Mhonniwa,,$0.00 ,$7.99 ,1,,,7/11/2021,20906-2134,Shipped,$7.99 ,$0.48 ,$8.47 ,FALSE,,FALSE,PSF,USD,
7/12/2021,"Pompeian Robust Extra Virgin Olive Oil, First Cold Pressed, Full-Bodied Flavor, Perfect for Salad Dressings & Marinades, 101 FL. OZ.",EDIBLE_OIL_VEGETABLE,B08L4MLRXZ,50000000,Amazon.com,,new,Amazon.com,,$23.25 ,$21.74 ,1,,,7/15/2021,20906-2134,Shipped,$21.74 ,$0.00 ,$21.74 ,,,,PSF,USD,
7/12/2021,Dove Nutritive Solutions Strengthening Conditioner for Damaged Hair Intensive Repair with Keratin Actives 20.4 oz 4 Count,CONDITIONER,B08BTLFC92,53131602,Amazon.com,,new,Amazon.com,,$19.96 ,$19.99 ,1,,,7/19/2021,20906-2134,Shipped,$19.99 ,$1.02 ,$21.01 ,FALSE,,FALSE,PSF,USD,
7/12/2021,"Dove Nutritive Solutions Strengthening Shampoo for Damaged Hair Intensive Repair With Keratin Actives 20.4 oz, Pack of 4",SHAMPOO,B08BTMWBNS,53131628,Amazon.com,,new,Amazon.com,,$19.96 ,$19.99 ,1,,,7/19/2021,20906-2134,Shipped,$19.99 ,$1.02 ,$21.01 ,FALSE,,FALSE,PSF,USD,
7/12/2021,PUMA Evercat Contender Backpack,BACKPACK,B082LNNS48,43211619,Amazon.com,,new,Amazon.com,,$40.00 ,$29.66 ,1,,,7/25/2021,20906-2134,Shipped,$29.66 ,$1.78 ,$31.44 ,FALSE,,FALSE,PSF,USD,
7/12/2021,"Insulated Durable Lunch Bag - Reusable Lunch Box Meal Tote With Handle and Pockets, Works with Bentology Bento Box, Bentgo, Kinsho, Yumbox (10""x8""x3.5"") - Jets",MEAL_HOLDER,B0731HVGYJ,53120000,Amazon.com,,new,River Colony Trading,,$16.99 ,$12.99 ,1,,,7/13/2021,20906-2134,Shipped,$12.99 ,$0.78 ,$13.77 ,FALSE,,FALSE,PSF,USD,
